baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000097561.1	4.33564683841269	-4.5452635688312	1.45345716535811	-3.12720847725246	0.00176474739159241	0.00578379741601271
ENSMUSG00000029486.13	315.469267455231	-0.504734025439993	0.161404323369694	-3.12714067939747	0.00176515442044082	0.0057839671039161
ENSMUSG00000055137.7	31.3596382133724	1.16482459579194	0.3724927550072	3.12710671585929	0.00176535835520502	0.0057839671039161
ENSMUSG00000027869.14	15.5045840195123	1.73012115373101	0.553413015563299	3.12627478045484	0.00177036049701173	0.00579943746661627
ENSMUSG00000042348.10	404.669028356999	0.395787848452043	0.126636713531165	3.12537997406764	0.00177575520198211	0.00581618870541544
ENSMUSG00000112314.1	2.99728842753488	-5.04916925765351	1.61562700128883	-3.12520727471481	0.00177679812855825	0.00581868337588802
ENSMUSG00000035890.9	691.172677084027	-0.649199373549696	0.207762420654621	-3.12471991568151	0.00177974431347433	0.00582740908718637
ENSMUSG00000037827.5	87.8790521936468	0.770481559808075	0.246608720585079	3.12430784272392	0.00178223888163889	0.00583465354398855
ENSMUSG00000018239.9	160.028997320467	-0.586623883264493	0.187799550731942	-3.12367032284235	0.00178610457230767	0.00584545883362266
ENSMUSG00000105195.1	2.88895173838038	-4.97759324764303	1.59348416826633	-3.12371678788533	0.00178582256486049	0.00584545883362266
ENSMUSG00000026187.9	811.398922263683	-0.428220278366046	0.137121316473886	-3.12293004018523	0.00179060304940956	0.00585925423649724
ENSMUSG00000115100.1	43.3322085616173	0.991438040545418	0.317531323208709	3.12233146174924	0.00179424804423291	0.00587025293231791
ENSMUSG00000001542.7	917.265817477015	0.339593240091759	0.108790809721169	3.12152507148478	0.00179916927501308	0.00588542295891769
ENSMUSG00000097418.7	7.24101894760704	2.73595694163943	0.87669429749332	3.12076507108828	0.00180381875105788	0.00589969936808447
ENSMUSG00000085337.1	17.1378931278168	-1.70940000440959	0.547806603059467	-3.12044432261805	0.00180578431477267	0.00590519445458462
ENSMUSG00000029776.11	768.921092142733	0.328898037913518	0.105408521773892	3.12022246758212	0.00180714500568462	0.00590871008892013
ENSMUSG00000062949.13	483.318595986714	-0.432935147856477	0.138756705910301	-3.12010252056824	0.00180788106229434	0.0059101826067767
ENSMUSG00000032289.15	281.315999996947	-0.455003751141177	0.145836502139458	-3.11995792868149	0.00180876871878433	0.00591215017941088
ENSMUSG00000020628.16	741.509558436173	-0.351819868846342	0.112772132270834	-3.11974121409187	0.00181009989007325	0.00591556657597872
ENSMUSG00000029070.9	3848.20277506362	0.44827111099169	0.143735917891115	3.11871324557353	0.001816426468755	0.00593354972207188
ENSMUSG00000034932.4	486.50408985977	0.386393156149995	0.123895292786251	3.11870731696495	0.00181646301493117	0.00593354972207188
ENSMUSG00000051674.15	485.803287955079	0.414639627764997	0.132949363642437	3.11877858159711	0.00181602375765227	0.00593354972207188
ENSMUSG00000020607.7	96.2752039821032	0.686660230471549	0.220211248940606	3.11818871095341	0.00181966251382588	0.00594306258659868
ENSMUSG00000016495.12	414.841293420601	0.474554930417605	0.152252820949931	3.11688760481926	0.00182771239422055	0.00596841141266623
ENSMUSG00000026579.8	191.604384964836	0.5768960238301	0.185099734851474	3.11667666241125	0.00182902056312654	0.00597174059176116
ENSMUSG00000097910.2	20.4277292210368	1.41952881408886	0.455564088898435	3.11598049249517	0.00183334400011354	0.0059849119978458
ENSMUSG00000037112.16	344.072808915881	0.44765688291914	0.143668513183208	3.11590113240945	0.00183383744733139	0.00598557830119034
ENSMUSG00000070990.2	2.7848315016146	-4.93781018470766	1.58491924295323	-3.11549639305715	0.00183635594510475	0.0059919077975366
ENSMUSG00000100791.1	2.7848315016146	-4.93781018470766	1.58491924295323	-3.11549639305715	0.00183635594510475	0.0059919077975366
ENSMUSG00000021619.6	78.5261067526825	0.76118888080625	0.244375860610649	3.11482844051856	0.00184051924285508	0.00600454527313405
ENSMUSG00000043157.8	9.4311911136776	-2.22519210337432	0.714397682892943	-3.11478068400703	0.00184081723753135	0.00600457051289989
ENSMUSG00000078607.6	21.9474711452538	-1.36387194180799	0.437919152647845	-3.11443775309082	0.00184295838613186	0.00601060698942295
ENSMUSG00000048232.12	364.423217220171	0.454876220014363	0.146103406354925	3.11338545324086	0.00184954289463528	0.00603113081042247
ENSMUSG00000040322.10	2098.26035740669	0.331373925485708	0.106451897385165	3.11289825381628	0.0018525987396916	0.00604014344018916
ENSMUSG00000017764.2	217.838337599985	-0.623313115135026	0.200283871408152	-3.11214832603669	0.00185731155351219	0.0060545546970543
ENSMUSG00000022682.8	1542.26733351123	-0.293399296846814	0.0942779423298003	-3.11206725132432	0.00185782171513808	0.00605526356090459
ENSMUSG00000021102.4	688.195005439239	0.424420912535237	0.136408000778108	3.11140776284549	0.0018619763234329	0.0060678488032225
ENSMUSG00000007458.14	2012.97077797977	-0.322549996165838	0.103677782968392	-3.11108114902662	0.00186403706549979	0.00607360761915171
ENSMUSG00000025630.8	1964.32005916946	-0.387052506621455	0.12444528295803	-3.1102223999281	0.00186946527032774	0.00609033512555433
ENSMUSG00000050323.14	77.8895747502752	-0.724133279920791	0.232846826432009	-3.10991260227563	0.00187142708147584	0.00609576634144082
ENSMUSG00000004460.17	1922.12207105285	0.31914343313613	0.102625755885335	3.10977912301776	0.00187227292922852	0.00609756141167354
ENSMUSG00000022472.16	974.145698045483	-0.294666402006088	0.0947682290724715	-3.10933743185967	0.00187507439642286	0.0061057239160711
ENSMUSG00000025757.13	759.735858924562	-0.444430202874858	0.14293742576455	-3.10926407480526	0.00187554004304068	0.00610627901642784
ENSMUSG00000055932.15	1477.1079620378	0.278561136119305	0.0895935582008871	3.10916478498056	0.00187617047159926	0.00610737034555057
ENSMUSG00000108358.1	44.4334498349363	0.939786837951053	0.302293866610731	3.1088518218639	0.00187815886646438	0.00611288113130093
ENSMUSG00000010651.4	32.8463450574834	1.19282028754332	0.38372629335547	3.10851851488408	0.00188027864342536	0.00611881772794408
ENSMUSG00000052125.16	65.5626223410941	0.809169790568398	0.260429800051896	3.10705530015058	0.00188961047079167	0.00614821827764507
ENSMUSG00000106847.1	466.741097779648	0.381708038203849	0.122865619264132	3.10671154786813	0.00189180895400386	0.00615440349606508
ENSMUSG00000115379.1	22.9230310172661	-1.65411239866002	0.532497735163467	-3.10632757555718	0.00189426744378157	0.00616143248577192
ENSMUSG00000023980.7	247.98366227357	-0.512132258853072	0.164891422346465	-3.10587568210186	0.00189716457638485	0.00616988580280983
ENSMUSG00000032966.14	4810.46942749155	0.292162062273547	0.0940757032875188	3.1056059329222	0.00189889590353782	0.00617454567062039
ENSMUSG00000026198.15	20.9262294739918	-1.43509360972639	0.462119805250024	-3.10545792113357	0.00189984650184452	0.00617666581544203
ENSMUSG00000058594.15	1504.80471511782	0.270237977338183	0.0870252374309112	3.10528285030792	0.00190097144966429	0.00617935203947283
ENSMUSG00000058756.13	1062.17059995416	0.405686755167317	0.13065788632636	3.10495421726006	0.00190308479023432	0.00618524981234522
ENSMUSG00000031734.13	567.972425949304	0.608877481866285	0.196104458617996	3.10486302125519	0.00190367162673791	0.00618618519357949
ENSMUSG00000006344.17	11.0321575340737	1.97689947579184	0.636786925782735	3.1044913074524	0.00190606528478747	0.0061929908192867
ENSMUSG00000022091.6	1335.53060407563	0.357457938976736	0.115157934661309	3.10406694969005	0.00190880132346639	0.00620090656070182
ENSMUSG00000110444.2	214.237629227603	-0.598100410071591	0.192709113235367	-3.10364362136365	0.001911534318141	0.00620880992924838
ENSMUSG00000030612.6	228.074345123712	-0.472678092288541	0.152308215991757	-3.10343134945605	0.00191290609137975	0.00621229015892825
ENSMUSG00000025823.9	4685.67203078255	0.280705732477905	0.0904520109141817	3.10336641099367	0.00191332592635238	0.00621267829829723
ENSMUSG00000029596.13	24.0643237510254	1.33640340625434	0.430703435790981	3.10283897271461	0.00191673901431115	0.00622278405352398
ENSMUSG00000021193.10	2285.87467903923	-0.271289035616053	0.0874556544939429	-3.10201824211197	0.00192206113675699	0.00623908343575897
ENSMUSG00000024118.14	167.929826271708	-0.509104517283608	0.164207088581935	-3.10038087685586	0.00193271938349274	0.0062726962482451
ENSMUSG00000035934.16	89.4367704332104	0.766607345303229	0.247268003995276	3.10030951403593	0.00193318514362648	0.00627322369665899
ENSMUSG00000051279.2	54.6058315054611	0.955185937286957	0.308121842924771	3.10002669145455	0.00193503204134671	0.00627823209525398
ENSMUSG00000022342.6	2.7731694245778	-4.91432078691148	1.58607088341422	-3.09842443884523	0.00194552574908915	0.00631094139104702
ENSMUSG00000025515.15	18.004351643316	-1.5095441114686	0.487202067500811	-3.09839430528707	0.00194572360381389	0.00631094139104702
ENSMUSG00000024911.7	557.209449413263	0.386088084912515	0.124618493064087	3.098160436862	0.00194725979485709	0.00631493390440643
ENSMUSG00000085438.1	1620.10044066101	0.392366228476508	0.12664996144904	3.09803669884562	0.00194807303229887	0.00631658100613897
ENSMUSG00000037996.17	10.9724209192929	2.10944783978693	0.680968134689093	3.09771886866634	0.00195016332167673	0.00632236775356943
ENSMUSG00000036955.16	594.607988894354	0.35250716798353	0.113818913035492	3.09708780889173	0.00195431974803443	0.00633484998865377
ENSMUSG00000026171.12	469.547530084882	0.375186370837069	0.121151809121729	3.09682846304091	0.00195603026616633	0.00633940124019785
ENSMUSG00000066705.7	86.1820340506942	-0.734153464136984	0.2370740402078	-3.09672650575104	0.00195670310278533	0.00634058851618423
ENSMUSG00000103243.1	2.83899984619185	-4.9747966414879	1.60656464681887	-3.09654308112557	0.00195791409369756	0.00634351900647163
ENSMUSG00000039191.12	1256.19541403963	-0.306633301814111	0.099039173406581	-3.096080987624	0.00196096793997777	0.00635241837994364
ENSMUSG00000021770.11	1024.67018988075	-0.388099784318054	0.125373738494211	-3.09554288624787	0.0019645296114536	0.0063629597733115
ENSMUSG00000018433.14	796.914414660619	-0.354055779417935	0.114408898737706	-3.09465245557204	0.00197043638284141	0.00638109227486542
ENSMUSG00000026088.15	248.53974011412	-0.449149167486528	0.145157193911078	-3.09422602755514	0.00197327091012087	0.00638927145369706
ENSMUSG00000078597.2	9.36825589477682	2.30586121621158	0.745274556792981	3.09397549559993	0.00197493797643998	0.00639366853186446
ENSMUSG00000019913.4	29.5527043564918	1.29467226302499	0.418646214078711	3.09252112998108	0.00198464104249725	0.00642407592648107
ENSMUSG00000025204.10	802.121120017072	-0.388500941383931	0.125632950891358	-3.09234909016737	0.00198579172716445	0.0064267949718165
ENSMUSG00000023055.10	969.573974328984	0.386362707631706	0.12498983764324	3.09115296824776	0.00199380890775742	0.00645173234393522
ENSMUSG00000035297.14	1393.88826130045	-0.297525574235611	0.0962530745470002	-3.09107605794275	0.00199432542534257	0.00645239444386327
ENSMUSG00000031505.11	673.4865223644	0.388073687587621	0.125549200621951	3.09100882893054	0.00199477702547164	0.00645284633712771
ENSMUSG00000039220.16	805.940804657092	-0.306214773461355	0.0991347649616184	-3.08887375261253	0.00200916797281041	0.00649838302900704
ENSMUSG00000045160.14	272.34511336122	0.510179059528848	0.165192754563338	3.08838641789968	0.00201246605786143	0.00650803272455517
ENSMUSG00000034427.17	7.37512748667417	-2.69245450074034	0.872019704234153	-3.08760741032219	0.00201774838721262	0.00652409516821937
ENSMUSG00000040822.7	561.48451921811	0.336643511722142	0.109035375684569	3.0874705535571	0.00201867770459495	0.00652607996170585
ENSMUSG00000025880.11	708.938207999621	0.340870828645541	0.110441148621828	3.08644769543959	0.00202563580679515	0.00654755123987052
ENSMUSG00000005465.9	12.9634113587641	1.81037385644713	0.586698562511497	3.08569676512826	0.00203075809264936	0.0065630827468579
ENSMUSG00000030603.16	1848.40193168937	-0.286510435052156	0.0928581772878383	-3.0854626207452	0.00203235767984429	0.00656722638596358
ENSMUSG00000074650.2	8.66927121633587	2.27753508384927	0.738367533866578	3.08455475002076	0.00203857085237448	0.00658627443746226
ENSMUSG00000024502.10	10.5552080292405	2.02064552211477	0.655258668217303	3.083737186739	0.00204418089891752	0.00660336824733083
ENSMUSG00000003033.15	1125.31520046543	0.34446907319863	0.111717900387493	3.083382985214	0.00204661579315363	0.00661020154769229
ENSMUSG00000030084.11	4927.11298200249	0.398592438036295	0.129296222312289	3.08278487111228	0.00205073346147352	0.00662246692436821
ENSMUSG00000040280.10	30.2309966840036	-1.4579647408028	0.472990869618116	-3.08243738823106	0.00205312916851485	0.0066281340682064
ENSMUSG00000114253.1	55.7198552717348	0.869645474972851	0.282127967444294	3.08245043145026	0.00205303919619234	0.0066281340682064
ENSMUSG00000045211.5	291.128689950527	0.427023254535072	0.13854814064036	3.08212908929272	0.0020552568727835	0.00663293274996446
ENSMUSG00000090559.1	6.71894074998036	-2.83075439589229	0.918432373924947	-3.08215876994294	0.00205505194581778	0.00663293274996446
ENSMUSG00000068117.10	2.71155545535246	-4.88950678097551	1.58649980759571	-3.08194602833604	0.002056521212593	0.00663494297019828
ENSMUSG00000111078.1	2.71155545535246	-4.88950678097551	1.58649980759571	-3.08194602833604	0.002056521212593	0.00663494297019828
ENSMUSG00000013736.16	960.072195203277	-0.49142345496275	0.15946910991938	-3.08162160816719	0.00205876362538733	0.0066411419177277
ENSMUSG00000045730.4	144.39665474677	-0.583663748052351	0.189404614948959	-3.08157089102416	0.00205911438817796	0.00664123781544082
ENSMUSG00000038903.13	163.322911397345	-0.595236364569513	0.193233909471948	-3.0803929092783	0.00206727682106174	0.00666652464494219
ENSMUSG00000024081.9	1098.22390002137	-0.400528062089884	0.130036769168239	-3.0801139143321	0.00206921436624446	0.0066717327921601
ENSMUSG00000095478.2	346.590756151026	0.424369718760845	0.137856887164625	3.07833527572746	0.00208160574827987	0.00671064019240544
ENSMUSG00000099997.1	50.0175586444183	-0.93554061135473	0.304002002737186	-3.07741594769531	0.00208803715191071	0.00673032479924849
ENSMUSG00000032589.14	31.8395131138616	-1.28893417898588	0.418868475903228	-3.07718115144971	0.00208968265074874	0.00673457937311719
ENSMUSG00000091568.8	6.62712661692648	-3.15051655195709	1.02434680084808	-3.07563468675717	0.00210055033251865	0.00676854902317963
ENSMUSG00000078762.10	23.6732803965706	-1.26163748305732	0.410316245631411	-3.0747929103218	0.00210648762611763	0.00678662350435998
ENSMUSG00000043535.13	1862.06845123731	-0.362430486402007	0.117889386235593	-3.07432668855971	0.00210978264253011	0.00679560893355641
ENSMUSG00000069844.12	291.485552610236	-0.517485986816797	0.168326151272564	-3.0743053465225	0.00210993359018866	0.00679560893355641
ENSMUSG00000052631.15	15.8870203165532	1.58323792867461	0.515082433057842	3.07375640686394	0.00211381952805582	0.00680706484696308
ENSMUSG00000040339.10	1372.68830538303	0.38333498531468	0.124727504129	3.07337974885005	0.00211648968161477	0.00681460265269492
ENSMUSG00000032305.15	349.700477120242	0.428202131348901	0.139334827824601	3.07318807533128	0.00211784965504058	0.00681792029471281
ENSMUSG00000045693.8	2.80823006747016	-4.94492609755323	1.6094180545026	-3.07249324295761	0.00212278639203967	0.00683274966424843
ENSMUSG00000022838.14	20.0748436383288	1.46475026389923	0.476763832525409	3.07227638501955	0.00212432931233611	0.00683665222219929
ENSMUSG00000031309.15	2277.60769338636	-0.388141474993846	0.126348288056804	-3.07199631244187	0.00212632351953618	0.0068420057005203
ENSMUSG00000039768.16	1141.75052074357	-0.288535069063009	0.0939328281910633	-3.07171704099143	0.00212831373161054	0.00684734466031529
ENSMUSG00000034247.9	776.080009394474	-0.353349728523117	0.11505936585869	-3.07102099760468	0.00213328148143972	0.00686225999168767
ENSMUSG00000112714.1	18.6010298426886	-1.5030171957515	0.489474866544373	-3.07067287512146	0.00213577006231345	0.00686919702721988
ENSMUSG00000000441.17	808.111247269605	-0.31384572752154	0.10221432154498	-3.07046725720748	0.00213724118825846	0.00687286001266948
ENSMUSG00000024096.17	1400.46684188275	-0.296805326688806	0.096687465730463	-3.06973943774899	0.00214245595611081	0.00688810053246749
ENSMUSG00000025059.16	251.81824185036	0.481495603312916	0.156853628240393	3.06971288273281	0.00214264644107064	0.00688810053246749
ENSMUSG00000017314.12	190.510000015627	0.556449926414385	0.181292122301263	3.06935524473425	0.00214521337023203	0.00689528107364668
ENSMUSG00000018263.11	256.594446516008	0.560448591560413	0.182633221301935	3.06871108971934	0.00214984387510344	0.00690909122949587
